2020.05.13,16:00,1.22236,1.22417,1.22096,1.22200,10968
2020.05.13,20:00,1.22198,1.22410,1.22160,1.22378,3578
2020.05.14,00:00,1.22377,1.22404,1.22020,1.22109,5995
2020.05.14,04:00,1.22110,1.22176,1.21806,1.21902,8913
2020.05.14,08:00,1.21903,1.22289,1.21833,1.21980,13885
2020.05.14,12:00,1.21979,1.22178,1.21644,1.21921,16715
2020.05.14,16:00,1.21922,1.22316,1.21840,1.22259,11425
2020.05.14,20:00,1.22258,1.22347,1.22150,1.22328,3602
2020.05.15,00:00,1.22330,1.22381,1.22023,1.22084,6167
2020.05.15,04:00,1.22083,1.22177,1.21863,1.22136,7766
2020.05.15,08:00,1.22134,1.22246,1.21544,1.21583,13383
2020.05.15,12:00,1.21584,1.21926,1.21129,1.21278,22649
2020.05.15,16:00,1.21279,1.21310,1.21104,1.21167,7248
2020.05.15,20:00,1.21165,1.21196,1.21011,1.21088,1716
2020.05.17,21:00,1.20843,1.20959,1.20714,1.20845,2904
2020.05.18,00:00,1.20847,1.21141,1.20839,1.21071,6063
2020.05.18,04:00,1.21070,1.21186,1.20912,1.21082,7168
2020.05.18,08:00,1.21084,1.21573,1.20949,1.21505,11865
2020.05.18,12:00,1.21507,1.22267,1.21453,1.22071,18571
2020.05.18,16:00,1.22072,1.22139,1.21736,1.21977,10524
2020.05.18,20:00,1.21978,1.22007,1.21846,1.21989,2769
2020.05.19,00:00,1.21988,1.22209,1.21835,1.21917,6068
2020.05.19,04:00,1.21919,1.22662,1.21919,1.22476,13120
2020.05.19,08:00,1.22475,1.22598,1.22182,1.22356,13301
2020.05.19,12:00,1.22357,1.22685,1.22229,1.22510,14499
2020.05.19,16:00,1.22512,1.22955,1.22454,1.22533,8483
2020.05.19,20:00,1.22535,1.22578,1.22340,1.22549,3126
2020.05.20,00:00,1.22550,1.22758,1.22546,1.22590,4516
2020.05.20,04:00,1.22592,1.22687,1.22197,1.22247,8417
2020.05.20,08:00,1.22248,1.22709,1.22221,1.22627,11953
2020.05.20,12:00,1.22631,1.22869,1.22420,1.22539,15812
2020.05.20,16:00,1.22541,1.22573,1.22249,1.22305,8747
2020.05.20,20:00,1.22306,1.22415,1.22272,1.22358,2329
2020.05.21,00:00,1.22359,1.22360,1.21917,1.21960,5099
2020.05.21,04:00,1.21961,1.22068,1.21843,1.21911,6294
2020.05.21,08:00,1.21907,1.22456,1.21878,1.22242,12052
2020.05.21,12:00,1.22245,1.22490,1.22054,1.22233,18100
2020.05.21,16:00,1.22235,1.22410,1.22177,1.22187,7407
2020.05.21,20:00,1.22189,1.22282,1.22118,1.22215,2551
2020.05.22,00:00,1.22216,1.22329,1.22061,1.22115,5663
2020.05.22,04:00,1.22116,1.22205,1.21623,1.21669,10052
2020.05.22,08:00,1.21668,1.21919,1.21610,1.21782,12812
2020.05.22,12:00,1.21781,1.22077,1.21657,1.21756,11204
2020.05.22,16:00,1.21754,1.21839,1.21644,1.21745,5125
2020.05.22,20:00,1.21746,1.21778,1.21635,1.21672,818
2020.05.24,21:00,1.21728,1.21872,1.21622,1.21855,1497
2020.05.25,00:00,1.21854,1.21910,1.21730,1.21769,3696
2020.05.25,04:00,1.21770,1.21831,1.21634,1.21645,4940
2020.05.25,08:00,1.21646,1.21914,1.21642,1.21909,7009
2020.05.25,12:00,1.21911,1.22028,1.21811,1.21948,5723
2020.05.25,16:00,1.21950,1.21998,1.21843,1.21932,5309
2020.05.25,20:00,1.21933,1.22013,1.21778,1.22011,4358
2020.05.26,00:00,1.22010,1.22227,1.21967,1.22156,5151
2020.05.26,04:00,1.22157,1.22671,1.22123,1.22643,8131
2020.05.26,08:00,1.22645,1.23428,1.22604,1.23374,14172
2020.05.26,12:00,1.23376,1.23623,1.23192,1.23346,14481
2020.05.26,16:00,1.23344,1.23458,1.23213,1.23274,7332
2020.05.26,20:00,1.23273,1.23376,1.23265,1.23310,2593
2020.05.27,00:00,1.23311,1.23330,1.23113,1.23175,5765
2020.05.27,04:00,1.23173,1.23316,1.22872,1.22961,7807
2020.05.27,08:00,1.22962,1.23533,1.22802,1.23118,19304
2020.05.27,12:00,1.23119,1.23136,1.22036,1.22289,27019
2020.05.27,16:00,1.22288,1.22626,1.22252,1.22542,10840
2020.05.27,20:00,1.22544,1.22681,1.22517,1.22626,2545
2020.05.28,00:00,1.22624,1.22758,1.22517,1.22526,5456
2020.05.28,04:00,1.22524,1.22805,1.22478,1.22579,9429
2020.05.28,08:00,1.22580,1.22833,1.22333,1.22535,14052
2020.05.28,12:00,1.22536,1.23344,1.22536,1.23238,19449
2020.05.28,16:00,1.23237,1.23439,1.23110,1.23133,10541
2020.05.28,20:00,1.23132,1.23231,1.23118,1.23179,3297
2020.05.29,00:00,1.23181,1.23299,1.23077,1.23274,6220
2020.05.29,04:00,1.23275,1.23577,1.23049,1.23194,10692
2020.05.29,08:00,1.23192,1.23655,1.22899,1.23645,16695
2020.05.29,12:00,1.23648,1.23933,1.23112,1.23161,28735
2020.05.29,16:00,1.23160,1.23506,1.22907,1.23475,19954
2020.05.29,20:00,1.23473,1.23593,1.23346,1.23401,2210
2020.05.31,21:00,1.23294,1.23513,1.23226,1.23445,2935
2020.06.01,00:00,1.23447,1.24140,1.23431,1.23852,9085
2020.06.01,04:00,1.23853,1.24242,1.23759,1.24221,8931
2020.06.01,08:00,1.24223,1.24233,1.23746,1.23884,15775
2020.06.01,12:00,1.23885,1.24878,1.23841,1.24693,17256
2020.06.01,16:00,1.24691,1.25059,1.24560,1.24987,7727
2020.06.01,20:00,1.24986,1.24999,1.24813,1.24857,3350
2020.06.02,00:00,1.24856,1.25246,1.24816,1.24843,6935
2020.06.02,04:00,1.24841,1.25519,1.24778,1.25109,12384
2020.06.02,08:00,1.25108,1.25751,1.24971,1.25399,18419
2020.06.02,12:00,1.25397,1.25694,1.25269,1.25284,19253
2020.06.02,16:00,1.25282,1.25556,1.25269,1.25462,10311
2020.06.02,20:00,1.25461,1.25823,1.25411,1.25804,4053
2020.06.03,00:00,1.25803,1.26111,1.25660,1.25852,10802
2020.06.03,04:00,1.25851,1.26069,1.25738,1.25865,9870
2020.06.03,08:00,1.25864,1.26020,1.25536,1.25627,15892
2020.06.03,12:00,1.25625,1.26142,1.25531,1.25980,23898
2020.06.03,16:00,1.25978,1.26038,1.25799,1.25830,9732
2020.06.03,20:00,1.25832,1.25838,1.25668,1.25732,3090
2020.06.04,00:00,1.25733,1.25735,1.25278,1.25397,6887
2020.06.04,04:00,1.25396,1.25463,1.25035,1.25047,7447
2020.06.04,08:00,1.25050,1.25799,1.25001,1.25682,13624
2020.06.04,12:00,1.25680,1.26260,1.25146,1.26064,30340
2020.06.04,16:00,1.26063,1.26324,1.25898,1.25910,14466
2020.06.04,20:00,1.25912,1.26128,1.25841,1.26053,3829
2020.06.05,00:00,1.26051,1.26087,1.25825,1.25971,6319
2020.06.05,04:00,1.25973,1.26895,1.25942,1.26687,13737
2020.06.05,08:00,1.26689,1.26745,1.26176,1.26619,16541
2020.06.05,12:00,1.26621,1.27305,1.26384,1.26992,30811
2020.06.05,16:00,1.26994,1.27048,1.26603,1.26653,10615
2020.06.05,20:00,1.26656,1.26748,1.26624,1.26672,1460
2020.06.07,21:00,1.26766,1.27289,1.26698,1.27185,3124
2020.06.08,00:00,1.27183,1.27207,1.26891,1.27036,7360
2020.06.08,04:00,1.27037,1.27104,1.26764,1.26794,8970
2020.06.08,08:00,1.26795,1.27017,1.26276,1.26554,13380
2020.06.08,12:00,1.26553,1.27042,1.26508,1.26912,17145
2020.06.08,16:00,1.26910,1.27351,1.26823,1.27320,7851
2020.06.08,20:00,1.27318,1.27399,1.27182,1.27337,1915
2020.06.09,00:00,1.27338,1.27550,1.27095,1.27124,8225
2020.06.09,04:00,1.27123,1.27197,1.26588,1.26697,11312
2020.06.09,08:00,1.26695,1.26779,1.26168,1.26689,19037
2020.06.09,12:00,1.26691,1.27432,1.26488,1.27331,18938
2020.06.09,16:00,1.27330,1.27452,1.27251,1.27260,7137
2020.06.09,20:00,1.27262,1.27327,1.27086,1.27089,2965
2020.06.10,00:00,1.27088,1.27459,1.27058,1.27388,6262
